host_time,elapsed_s,case,device_label,score,feat_ms,infer_ms,alert_count,raw_line
2026-05-12T12:44:27.959186+00:00,290.500,normal_room,ABNORMAL,-25.4061,33,26,3,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:44:28.438004+00:00,290.969,normal_room,ABNORMAL,-25.4061,33,26,4,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:44:28.948923+00:00,291.484,normal_room,ABNORMAL,-25.4061,33,26,5,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:44:29.459349+00:00,292.000,normal_room,ABNORMAL,-25.4061,33,26,6,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:44:29.939030+00:00,292.469,normal_room,ABNORMAL,-25.4061,33,26,7,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:44:30.449547+00:00,292.984,normal_room,ABNORMAL,-25.4061,33,26,8,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:44:30.961087+00:00,293.500,normal_room,ABNORMAL,-25.4061,33,26,9,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:44:31.440295+00:00,293.969,normal_room,ABNORMAL,-25.406,33,26,10,[ABNORMAL] score=-25.4060 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:44:31.949668+00:00,294.484,normal_room,ABNORMAL,-25.3964,33,26,11,[ABNORMAL] score=-25.3964 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
2026-05-12T12:44:32.461280+00:00,295.000,normal_room,ABNORMAL,-25.3944,33,26,12,[ABNORMAL] score=-25.3944 | feat=33ms infer=26ms *** ALERT (12 consecutive) ***
2026-05-12T12:44:32.941275+00:00,295.469,normal_room,ABNORMAL,-25.3952,33,26,13,[ABNORMAL] score=-25.3952 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:44:33.451935+00:00,295.984,normal_room,ABNORMAL,-24.9233,33,26,14,[ABNORMAL] score=-24.9233 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:44:33.962476+00:00,296.500,normal_room,NORMAL,22.1711,33,26,0,[NORMAL] score=22.1711 | feat=33ms infer=26ms
2026-05-12T12:44:34.441352+00:00,296.969,normal_room,NORMAL,8.5175,33,26,0,[NORMAL] score=8.5175 | feat=33ms infer=26ms
2026-05-12T12:44:34.952714+00:00,297.484,normal_room,UNCERTAIN,1.1844,33,26,0,[UNCERTAIN] score=1.1844 | feat=33ms infer=26ms
2026-05-12T12:44:35.462529+00:00,298.000,normal_room,ABNORMAL,-5.0856,33,26,0,[ABNORMAL] score=-5.0856 | feat=33ms infer=26ms
2026-05-12T12:44:35.942877+00:00,298.469,normal_room,ABNORMAL,-9.1547,33,26,0,[ABNORMAL] score=-9.1547 | feat=33ms infer=26ms
2026-05-12T12:44:36.454161+00:00,298.984,normal_room,ABNORMAL,-11.5612,33,26,3,[ABNORMAL] score=-11.5612 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:44:36.966178+00:00,299.500,normal_room,ABNORMAL,-16.5837,33,26,4,[ABNORMAL] score=-16.5837 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:44:37.443946+00:00,299.984,normal_room,ABNORMAL,-13.6818,33,26,5,[ABNORMAL] score=-13.6818 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
