host_time,elapsed_s,case,device_label,score,feat_ms,infer_ms,alert_count,raw_line
2026-05-12T12:52:37.443924+00:00,1.531,normal_room,NORMAL,16.8033,32,27,0,[NORMAL] score=16.8033 | feat=32ms infer=27ms
2026-05-12T12:52:37.926040+00:00,2.000,normal_room,NORMAL,10.1872,32,27,0,[NORMAL] score=10.1872 | feat=32ms infer=27ms
2026-05-12T12:52:38.435329+00:00,2.516,normal_room,NORMAL,12.9152,33,26,0,[NORMAL] score=12.9152 | feat=33ms infer=26ms
2026-05-12T12:52:38.946254+00:00,3.031,normal_room,UNCERTAIN,-1.8133,33,26,0,[UNCERTAIN] score=-1.8133 | feat=33ms infer=26ms
2026-05-12T12:52:39.426364+00:00,3.500,normal_room,ABNORMAL,-13.4567,32,27,0,[ABNORMAL] score=-13.4567 | feat=32ms infer=27ms
2026-05-12T12:52:39.935953+00:00,4.016,normal_room,ABNORMAL,-24.178,32,27,0,[ABNORMAL] score=-24.1780 | feat=32ms infer=27ms
2026-05-12T12:52:40.447871+00:00,4.531,normal_room,ABNORMAL,-24.1199,32,27,3,[ABNORMAL] score=-24.1199 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:52:40.927574+00:00,5.000,normal_room,ABNORMAL,-8.4827,33,26,4,[ABNORMAL] score=-8.4827 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:52:41.436539+00:00,5.516,normal_room,NORMAL,13.9117,32,27,0,[NORMAL] score=13.9117 | feat=32ms infer=27ms
2026-05-12T12:52:41.948592+00:00,6.031,normal_room,UNCERTAIN,1.6006,32,27,0,[UNCERTAIN] score=1.6006 | feat=32ms infer=27ms
2026-05-12T12:52:42.427191+00:00,6.500,normal_room,ABNORMAL,-19.7153,33,26,0,[ABNORMAL] score=-19.7153 | feat=33ms infer=26ms
2026-05-12T12:52:42.937201+00:00,7.016,normal_room,ABNORMAL,-9.6479,32,27,0,[ABNORMAL] score=-9.6479 | feat=32ms infer=27ms
2026-05-12T12:52:43.448308+00:00,7.531,normal_room,NORMAL,6.2555,32,27,0,[NORMAL] score=6.2555 | feat=32ms infer=27ms
2026-05-12T12:52:43.928611+00:00,8.016,normal_room,NORMAL,9.8527,33,26,0,[NORMAL] score=9.8527 | feat=33ms infer=26ms
2026-05-12T12:52:44.438990+00:00,8.516,normal_room,NORMAL,11.1079,32,27,0,[NORMAL] score=11.1079 | feat=32ms infer=27ms
2026-05-12T12:52:44.949507+00:00,9.031,normal_room,NORMAL,11.7421,32,27,0,[NORMAL] score=11.7421 | feat=32ms infer=27ms
2026-05-12T12:52:45.428346+00:00,9.516,normal_room,UNCERTAIN,3.1915,33,26,0,[UNCERTAIN] score=3.1915 | feat=33ms infer=26ms
2026-05-12T12:52:45.940135+00:00,10.016,normal_room,UNCERTAIN,3.5555,32,27,0,[UNCERTAIN] score=3.5555 | feat=32ms infer=27ms
2026-05-12T12:52:46.450955+00:00,10.531,normal_room,NORMAL,8.5924,32,27,0,[NORMAL] score=8.5924 | feat=32ms infer=27ms
2026-05-12T12:52:46.930954+00:00,11.016,normal_room,UNCERTAIN,3.7342,33,26,0,[UNCERTAIN] score=3.7342 | feat=33ms infer=26ms
2026-05-12T12:52:47.441451+00:00,11.516,normal_room,NORMAL,13.8458,33,26,0,[NORMAL] score=13.8458 | feat=33ms infer=26ms
2026-05-12T12:52:47.952870+00:00,12.031,normal_room,ABNORMAL,-13.0587,33,26,0,[ABNORMAL] score=-13.0587 | feat=33ms infer=26ms
2026-05-12T12:52:48.431753+00:00,12.516,normal_room,ABNORMAL,-25.3282,33,26,0,[ABNORMAL] score=-25.3282 | feat=33ms infer=26ms
2026-05-12T12:52:48.943659+00:00,13.031,normal_room,ABNORMAL,-25.2008,33,26,3,[ABNORMAL] score=-25.2008 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:52:49.454340+00:00,13.531,normal_room,ABNORMAL,-9.0534,33,26,4,[ABNORMAL] score=-9.0534 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:52:49.932686+00:00,14.016,normal_room,UNCERTAIN,1.1824,33,26,4,[UNCERTAIN] score=1.1824 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:52:50.443513+00:00,14.516,normal_room,ABNORMAL,-23.5165,33,26,5,[ABNORMAL] score=-23.5165 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:52:50.955172+00:00,15.031,normal_room,ABNORMAL,-22.1707,33,26,6,[ABNORMAL] score=-22.1707 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:52:51.435030+00:00,15.516,normal_room,ABNORMAL,-25.3389,33,26,7,[ABNORMAL] score=-25.3389 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:52:51.945004+00:00,16.031,normal_room,ABNORMAL,-25.3545,33,26,8,[ABNORMAL] score=-25.3545 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:52:52.424443+00:00,16.500,normal_room,ABNORMAL,-23.6467,33,26,9,[ABNORMAL] score=-23.6467 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:52:52.935580+00:00,17.016,normal_room,ABNORMAL,-23.7937,33,26,10,[ABNORMAL] score=-23.7937 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:52:53.446294+00:00,17.531,normal_room,ABNORMAL,-22.1992,33,26,11,[ABNORMAL] score=-22.1992 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
2026-05-12T12:52:53.926056+00:00,18.000,normal_room,ABNORMAL,-23.2167,33,26,12,[ABNORMAL] score=-23.2167 | feat=33ms infer=26ms *** ALERT (12 consecutive) ***
2026-05-12T12:52:54.436776+00:00,18.516,normal_room,ABNORMAL,-22.0057,33,26,13,[ABNORMAL] score=-22.0057 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:52:54.946230+00:00,19.031,normal_room,NORMAL,6.0885,33,26,0,[NORMAL] score=6.0885 | feat=33ms infer=26ms
2026-05-12T12:52:55.426336+00:00,19.500,normal_room,ABNORMAL,-21.354,33,26,0,[ABNORMAL] score=-21.3540 | feat=33ms infer=26ms
2026-05-12T12:52:55.937083+00:00,20.016,normal_room,ABNORMAL,-24.9425,33,26,0,[ABNORMAL] score=-24.9425 | feat=33ms infer=26ms
2026-05-12T12:52:56.448511+00:00,20.531,normal_room,ABNORMAL,-23.4338,33,26,3,[ABNORMAL] score=-23.4338 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:52:56.928523+00:00,21.016,normal_room,UNCERTAIN,0.9909,33,26,3,[UNCERTAIN] score=0.9909 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:52:57.439065+00:00,21.516,normal_room,ABNORMAL,-18.2385,33,26,4,[ABNORMAL] score=-18.2385 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:52:57.949638+00:00,22.031,normal_room,ABNORMAL,-25.3325,33,26,5,[ABNORMAL] score=-25.3325 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:52:58.428879+00:00,22.516,normal_room,ABNORMAL,-25.3999,32,27,6,[ABNORMAL] score=-25.3999 | feat=32ms infer=27ms *** ALERT (6 consecutive) ***
2026-05-12T12:52:58.940475+00:00,23.016,normal_room,ABNORMAL,-25.3403,33,26,7,[ABNORMAL] score=-25.3403 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:52:59.450804+00:00,23.531,normal_room,ABNORMAL,-24.6332,33,26,8,[ABNORMAL] score=-24.6332 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:52:59.930014+00:00,24.016,normal_room,ABNORMAL,-23.4436,32,27,9,[ABNORMAL] score=-23.4436 | feat=32ms infer=27ms *** ALERT (9 consecutive) ***
2026-05-12T12:53:00.441189+00:00,24.516,normal_room,ABNORMAL,-22.6129,33,26,10,[ABNORMAL] score=-22.6129 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:53:00.952319+00:00,25.031,normal_room,ABNORMAL,-25.1128,33,26,11,[ABNORMAL] score=-25.1128 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
2026-05-12T12:53:01.431060+00:00,25.516,normal_room,ABNORMAL,-25.2559,32,27,12,[ABNORMAL] score=-25.2559 | feat=32ms infer=27ms *** ALERT (12 consecutive) ***
2026-05-12T12:53:01.942107+00:00,26.016,normal_room,ABNORMAL,-25.4061,33,26,13,[ABNORMAL] score=-25.4061 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:53:02.452897+00:00,26.531,normal_room,ABNORMAL,-25.4043,33,26,14,[ABNORMAL] score=-25.4043 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:53:02.932838+00:00,27.016,normal_room,ABNORMAL,-20.621,32,27,15,[ABNORMAL] score=-20.6210 | feat=32ms infer=27ms *** ALERT (15 consecutive) ***
2026-05-12T12:53:03.442084+00:00,27.516,normal_room,NORMAL,5.0341,32,27,0,[NORMAL] score=5.0341 | feat=32ms infer=27ms
2026-05-12T12:53:03.953687+00:00,28.031,normal_room,ABNORMAL,-24.9364,32,27,0,[ABNORMAL] score=-24.9364 | feat=32ms infer=27ms
2026-05-12T12:53:04.432897+00:00,28.516,normal_room,ABNORMAL,-25.3866,33,26,0,[ABNORMAL] score=-25.3866 | feat=33ms infer=26ms
2026-05-12T12:53:04.943979+00:00,29.031,normal_room,ABNORMAL,-25.0601,32,27,3,[ABNORMAL] score=-25.0601 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:53:05.455059+00:00,29.531,normal_room,ABNORMAL,-24.3193,32,27,4,[ABNORMAL] score=-24.3193 | feat=32ms infer=27ms *** ALERT (4 consecutive) ***
2026-05-12T12:53:05.933986+00:00,30.016,normal_room,ABNORMAL,-22.7496,33,26,5,[ABNORMAL] score=-22.7496 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:53:06.445167+00:00,30.531,normal_room,ABNORMAL,-11.0211,32,27,6,[ABNORMAL] score=-11.0211 | feat=32ms infer=27ms *** ALERT (6 consecutive) ***
2026-05-12T12:53:06.924581+00:00,31.000,normal_room,ABNORMAL,-16.8343,33,26,7,[ABNORMAL] score=-16.8343 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:53:07.435951+00:00,31.516,normal_room,ABNORMAL,-6.3828,33,26,8,[ABNORMAL] score=-6.3828 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:53:07.946589+00:00,32.031,normal_room,ABNORMAL,-23.621,32,27,9,[ABNORMAL] score=-23.6210 | feat=32ms infer=27ms *** ALERT (9 consecutive) ***
2026-05-12T12:53:08.426276+00:00,32.500,normal_room,ABNORMAL,-25.3238,33,26,10,[ABNORMAL] score=-25.3238 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:53:08.936339+00:00,33.016,normal_room,ABNORMAL,-23.6783,32,27,11,[ABNORMAL] score=-23.6783 | feat=32ms infer=27ms *** ALERT (11 consecutive) ***
2026-05-12T12:53:09.447636+00:00,33.531,normal_room,UNCERTAIN,-0.4569,32,27,11,[UNCERTAIN] score=-0.4569 | feat=32ms infer=27ms *** ALERT (11 consecutive) ***
2026-05-12T12:53:09.927504+00:00,34.000,normal_room,ABNORMAL,-24.7667,33,26,12,[ABNORMAL] score=-24.7667 | feat=33ms infer=26ms *** ALERT (12 consecutive) ***
2026-05-12T12:53:10.437207+00:00,34.516,normal_room,ABNORMAL,-24.6619,33,26,13,[ABNORMAL] score=-24.6619 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:53:10.949866+00:00,35.031,normal_room,ABNORMAL,-23.994,33,26,14,[ABNORMAL] score=-23.9940 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:53:11.428051+00:00,35.516,normal_room,ABNORMAL,-23.4305,33,26,15,[ABNORMAL] score=-23.4305 | feat=33ms infer=26ms *** ALERT (15 consecutive) ***
2026-05-12T12:53:11.937526+00:00,36.016,normal_room,ABNORMAL,-22.7728,33,26,16,[ABNORMAL] score=-22.7728 | feat=33ms infer=26ms *** ALERT (16 consecutive) ***
2026-05-12T12:53:12.449467+00:00,36.531,normal_room,ABNORMAL,-20.0977,33,26,17,[ABNORMAL] score=-20.0977 | feat=33ms infer=26ms *** ALERT (17 consecutive) ***
2026-05-12T12:53:12.928738+00:00,37.016,normal_room,ABNORMAL,-23.883,33,26,18,[ABNORMAL] score=-23.8830 | feat=33ms infer=26ms *** ALERT (18 consecutive) ***
2026-05-12T12:53:13.440487+00:00,37.516,normal_room,ABNORMAL,-22.7017,33,26,19,[ABNORMAL] score=-22.7017 | feat=33ms infer=26ms *** ALERT (19 consecutive) ***
2026-05-12T12:53:13.950808+00:00,38.031,normal_room,ABNORMAL,-23.1477,33,26,20,[ABNORMAL] score=-23.1477 | feat=33ms infer=26ms *** ALERT (20 consecutive) ***
2026-05-12T12:53:14.430218+00:00,38.516,normal_room,ABNORMAL,-24.7079,33,26,21,[ABNORMAL] score=-24.7079 | feat=33ms infer=26ms *** ALERT (21 consecutive) ***
2026-05-12T12:53:14.940610+00:00,39.016,normal_room,ABNORMAL,-21.0554,33,26,22,[ABNORMAL] score=-21.0554 | feat=33ms infer=26ms *** ALERT (22 consecutive) ***
2026-05-12T12:53:15.451321+00:00,39.531,normal_room,ABNORMAL,-2.6673,33,26,23,[ABNORMAL] score=-2.6673 | feat=33ms infer=26ms *** ALERT (23 consecutive) ***
2026-05-12T12:53:15.930931+00:00,40.016,normal_room,ABNORMAL,-18.7675,33,26,24,[ABNORMAL] score=-18.7675 | feat=33ms infer=26ms *** ALERT (24 consecutive) ***
2026-05-12T12:53:16.442175+00:00,40.516,normal_room,ABNORMAL,-25.3997,33,26,25,[ABNORMAL] score=-25.3997 | feat=33ms infer=26ms *** ALERT (25 consecutive) ***
2026-05-12T12:53:16.952736+00:00,41.031,normal_room,ABNORMAL,-25.4059,33,26,26,[ABNORMAL] score=-25.4059 | feat=33ms infer=26ms *** ALERT (26 consecutive) ***
2026-05-12T12:53:17.430981+00:00,41.516,normal_room,ABNORMAL,-25.4036,33,26,27,[ABNORMAL] score=-25.4036 | feat=33ms infer=26ms *** ALERT (27 consecutive) ***
2026-05-12T12:53:17.943097+00:00,42.016,normal_room,ABNORMAL,-22.1321,33,26,28,[ABNORMAL] score=-22.1321 | feat=33ms infer=26ms *** ALERT (28 consecutive) ***
2026-05-12T12:53:18.454399+00:00,42.531,normal_room,ABNORMAL,-23.9151,33,26,29,[ABNORMAL] score=-23.9151 | feat=33ms infer=26ms *** ALERT (29 consecutive) ***
2026-05-12T12:53:18.933468+00:00,43.016,normal_room,ABNORMAL,-24.8355,33,26,30,[ABNORMAL] score=-24.8355 | feat=33ms infer=26ms *** ALERT (30 consecutive) ***
2026-05-12T12:53:19.444176+00:00,43.531,normal_room,ABNORMAL,-17.6051,33,26,31,[ABNORMAL] score=-17.6051 | feat=33ms infer=26ms *** ALERT (31 consecutive) ***
2026-05-12T12:53:19.956023+00:00,44.031,normal_room,ABNORMAL,-23.8402,33,26,32,[ABNORMAL] score=-23.8402 | feat=33ms infer=26ms *** ALERT (32 consecutive) ***
2026-05-12T12:53:20.434291+00:00,44.516,normal_room,ABNORMAL,-24.0809,33,26,33,[ABNORMAL] score=-24.0809 | feat=33ms infer=26ms *** ALERT (33 consecutive) ***
2026-05-12T12:53:20.943935+00:00,45.031,normal_room,NORMAL,15.0623,33,26,0,[NORMAL] score=15.0623 | feat=33ms infer=26ms
2026-05-12T12:53:21.455051+00:00,45.531,normal_room,NORMAL,14.202,33,26,0,[NORMAL] score=14.2020 | feat=33ms infer=26ms
2026-05-12T12:53:21.934153+00:00,46.016,normal_room,ABNORMAL,-22.1894,32,27,0,[ABNORMAL] score=-22.1894 | feat=32ms infer=27ms
2026-05-12T12:53:22.445467+00:00,46.531,normal_room,ABNORMAL,-25.0716,33,26,0,[ABNORMAL] score=-25.0716 | feat=33ms infer=26ms
2026-05-12T12:53:22.924373+00:00,47.000,normal_room,ABNORMAL,-25.0441,32,27,3,[ABNORMAL] score=-25.0441 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:53:23.435948+00:00,47.516,normal_room,ABNORMAL,-24.484,33,26,4,[ABNORMAL] score=-24.4840 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:53:23.947573+00:00,48.031,normal_room,ABNORMAL,-8.87,33,26,5,[ABNORMAL] score=-8.8700 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:53:24.426560+00:00,48.500,normal_room,NORMAL,19.6346,32,27,0,[NORMAL] score=19.6346 | feat=32ms infer=27ms
2026-05-12T12:53:24.936597+00:00,49.016,normal_room,NORMAL,9.264,33,26,0,[NORMAL] score=9.2640 | feat=33ms infer=26ms
2026-05-12T12:53:25.447803+00:00,49.531,normal_room,NORMAL,15.3799,33,26,0,[NORMAL] score=15.3799 | feat=33ms infer=26ms
2026-05-12T12:53:25.926720+00:00,50.000,normal_room,NORMAL,10.1662,32,27,0,[NORMAL] score=10.1662 | feat=32ms infer=27ms
2026-05-12T12:53:26.437036+00:00,50.516,normal_room,ABNORMAL,-12.1688,32,27,0,[ABNORMAL] score=-12.1688 | feat=32ms infer=27ms
2026-05-12T12:53:26.948228+00:00,51.031,normal_room,ABNORMAL,-21.2501,32,27,0,[ABNORMAL] score=-21.2501 | feat=32ms infer=27ms
2026-05-12T12:53:27.428993+00:00,51.516,normal_room,ABNORMAL,-13.8249,33,26,3,[ABNORMAL] score=-13.8249 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:53:27.939067+00:00,52.016,normal_room,ABNORMAL,-23.9089,32,27,4,[ABNORMAL] score=-23.9089 | feat=32ms infer=27ms *** ALERT (4 consecutive) ***
2026-05-12T12:53:28.450846+00:00,52.531,normal_room,ABNORMAL,-24.6892,32,27,5,[ABNORMAL] score=-24.6892 | feat=32ms infer=27ms *** ALERT (5 consecutive) ***
2026-05-12T12:53:28.929844+00:00,53.016,normal_room,ABNORMAL,-24.2891,33,26,6,[ABNORMAL] score=-24.2891 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:53:29.439702+00:00,53.516,normal_room,NORMAL,16.9576,32,27,0,[NORMAL] score=16.9576 | feat=32ms infer=27ms
2026-05-12T12:53:29.950883+00:00,54.031,normal_room,NORMAL,17.1957,32,27,0,[NORMAL] score=17.1957 | feat=32ms infer=27ms
2026-05-12T12:53:30.430591+00:00,54.516,normal_room,ABNORMAL,-12.4842,33,26,0,[ABNORMAL] score=-12.4842 | feat=33ms infer=26ms
2026-05-12T12:53:30.940368+00:00,55.016,normal_room,ABNORMAL,-22.6696,32,27,0,[ABNORMAL] score=-22.6696 | feat=32ms infer=27ms
2026-05-12T12:53:31.452560+00:00,55.531,normal_room,ABNORMAL,-18.9667,32,27,3,[ABNORMAL] score=-18.9667 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:53:31.931690+00:00,56.016,normal_room,NORMAL,16.5547,33,26,0,[NORMAL] score=16.5547 | feat=33ms infer=26ms
2026-05-12T12:53:32.442054+00:00,56.516,normal_room,ABNORMAL,-23.4453,32,27,0,[ABNORMAL] score=-23.4453 | feat=32ms infer=27ms
2026-05-12T12:53:32.953584+00:00,57.031,normal_room,ABNORMAL,-23.5738,32,27,0,[ABNORMAL] score=-23.5738 | feat=32ms infer=27ms
2026-05-12T12:53:33.432932+00:00,57.516,normal_room,ABNORMAL,-12.5243,33,26,3,[ABNORMAL] score=-12.5243 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:53:33.943141+00:00,58.016,normal_room,ABNORMAL,-15.3511,33,26,4,[ABNORMAL] score=-15.3511 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:53:34.454796+00:00,58.531,normal_room,ABNORMAL,-5.2931,33,26,5,[ABNORMAL] score=-5.2931 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:53:34.934193+00:00,59.016,normal_room,ABNORMAL,-18.4159,33,26,6,[ABNORMAL] score=-18.4159 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:53:35.445398+00:00,59.531,normal_room,ABNORMAL,-21.8477,33,26,7,[ABNORMAL] score=-21.8477 | feat=33ms infer=26ms *** ALERT (7 consecutive) ***
2026-05-12T12:53:35.956039+00:00,60.031,normal_room,ABNORMAL,-9.993,33,26,8,[ABNORMAL] score=-9.9930 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:53:36.435403+00:00,60.516,normal_room,ABNORMAL,-22.8429,33,26,9,[ABNORMAL] score=-22.8429 | feat=33ms infer=26ms *** ALERT (9 consecutive) ***
2026-05-12T12:53:36.946405+00:00,61.031,normal_room,ABNORMAL,-24.8771,33,26,10,[ABNORMAL] score=-24.8771 | feat=33ms infer=26ms *** ALERT (10 consecutive) ***
2026-05-12T12:53:37.425420+00:00,61.500,normal_room,ABNORMAL,-22.8679,33,26,11,[ABNORMAL] score=-22.8679 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
2026-05-12T12:53:37.936899+00:00,62.016,normal_room,ABNORMAL,-23.5583,33,26,12,[ABNORMAL] score=-23.5583 | feat=33ms infer=26ms *** ALERT (12 consecutive) ***
2026-05-12T12:53:38.447028+00:00,62.531,normal_room,ABNORMAL,-22.6154,33,26,13,[ABNORMAL] score=-22.6154 | feat=33ms infer=26ms *** ALERT (13 consecutive) ***
2026-05-12T12:53:38.926345+00:00,63.000,normal_room,ABNORMAL,-19.9858,33,26,14,[ABNORMAL] score=-19.9858 | feat=33ms infer=26ms *** ALERT (14 consecutive) ***
2026-05-12T12:53:39.438315+00:00,63.516,normal_room,ABNORMAL,-22.9083,33,26,15,[ABNORMAL] score=-22.9083 | feat=33ms infer=26ms *** ALERT (15 consecutive) ***
2026-05-12T12:53:39.948770+00:00,64.031,normal_room,ABNORMAL,-13.3299,33,26,16,[ABNORMAL] score=-13.3299 | feat=33ms infer=26ms *** ALERT (16 consecutive) ***
2026-05-12T12:53:40.427559+00:00,64.500,normal_room,ABNORMAL,-4.5363,33,26,17,[ABNORMAL] score=-4.5363 | feat=33ms infer=26ms *** ALERT (17 consecutive) ***
2026-05-12T12:53:40.939123+00:00,65.016,normal_room,ABNORMAL,-10.9591,33,26,18,[ABNORMAL] score=-10.9591 | feat=33ms infer=26ms *** ALERT (18 consecutive) ***
2026-05-12T12:53:41.449370+00:00,65.531,normal_room,ABNORMAL,-22.6395,33,26,19,[ABNORMAL] score=-22.6395 | feat=33ms infer=26ms *** ALERT (19 consecutive) ***
2026-05-12T12:53:41.928652+00:00,66.016,normal_room,ABNORMAL,-14.7814,33,26,20,[ABNORMAL] score=-14.7814 | feat=33ms infer=26ms *** ALERT (20 consecutive) ***
2026-05-12T12:53:42.439028+00:00,66.516,normal_room,NORMAL,12.9913,33,26,0,[NORMAL] score=12.9913 | feat=33ms infer=26ms
2026-05-12T12:53:42.948897+00:00,67.031,normal_room,NORMAL,14.7302,33,26,0,[NORMAL] score=14.7302 | feat=33ms infer=26ms
2026-05-12T12:53:43.428305+00:00,67.516,normal_room,NORMAL,5.9401,33,26,0,[NORMAL] score=5.9401 | feat=33ms infer=26ms
2026-05-12T12:53:43.940155+00:00,68.016,normal_room,ABNORMAL,-23.0636,33,26,0,[ABNORMAL] score=-23.0636 | feat=33ms infer=26ms
2026-05-12T12:53:44.450776+00:00,68.531,normal_room,ABNORMAL,-25.3718,33,26,0,[ABNORMAL] score=-25.3718 | feat=33ms infer=26ms
2026-05-12T12:53:44.930639+00:00,69.016,normal_room,ABNORMAL,-25.3902,32,27,3,[ABNORMAL] score=-25.3902 | feat=32ms infer=27ms *** ALERT (3 consecutive) ***
2026-05-12T12:53:45.441981+00:00,69.516,normal_room,ABNORMAL,-24.9524,33,26,4,[ABNORMAL] score=-24.9524 | feat=33ms infer=26ms *** ALERT (4 consecutive) ***
2026-05-12T12:53:45.952447+00:00,70.031,normal_room,ABNORMAL,-25.1853,33,26,5,[ABNORMAL] score=-25.1853 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:53:46.431663+00:00,70.516,normal_room,ABNORMAL,-9.973,32,27,6,[ABNORMAL] score=-9.9730 | feat=32ms infer=27ms *** ALERT (6 consecutive) ***
2026-05-12T12:53:46.942352+00:00,71.016,normal_room,NORMAL,15.1286,33,26,0,[NORMAL] score=15.1286 | feat=33ms infer=26ms
2026-05-12T12:53:47.452725+00:00,71.531,normal_room,NORMAL,5.1499,33,26,0,[NORMAL] score=5.1499 | feat=33ms infer=26ms
2026-05-12T12:53:47.932581+00:00,72.016,normal_room,ABNORMAL,-25.2939,32,27,0,[ABNORMAL] score=-25.2939 | feat=32ms infer=27ms
2026-05-12T12:53:48.443343+00:00,72.516,normal_room,ABNORMAL,-24.9582,33,26,0,[ABNORMAL] score=-24.9582 | feat=33ms infer=26ms
2026-05-12T12:53:48.954254+00:00,73.031,normal_room,NORMAL,11.5979,33,26,0,[NORMAL] score=11.5979 | feat=33ms infer=26ms
2026-05-12T12:53:49.432890+00:00,73.516,normal_room,UNCERTAIN,-0.46,32,27,0,[UNCERTAIN] score=-0.4600 | feat=32ms infer=27ms
2026-05-12T12:53:49.943478+00:00,74.016,normal_room,ABNORMAL,-25.3911,32,27,0,[ABNORMAL] score=-25.3911 | feat=32ms infer=27ms
2026-05-12T12:53:50.454961+00:00,74.531,normal_room,ABNORMAL,-25.4023,32,27,0,[ABNORMAL] score=-25.4023 | feat=32ms infer=27ms
2026-05-12T12:53:50.935695+00:00,75.016,normal_room,ABNORMAL,-25.2377,33,26,3,[ABNORMAL] score=-25.2377 | feat=33ms infer=26ms *** ALERT (3 consecutive) ***
2026-05-12T12:53:51.445483+00:00,75.531,normal_room,ABNORMAL,-22.1363,32,27,4,[ABNORMAL] score=-22.1363 | feat=32ms infer=27ms *** ALERT (4 consecutive) ***
2026-05-12T12:53:51.926510+00:00,76.000,normal_room,ABNORMAL,-25.0999,33,26,5,[ABNORMAL] score=-25.0999 | feat=33ms infer=26ms *** ALERT (5 consecutive) ***
2026-05-12T12:53:52.436318+00:00,76.516,normal_room,ABNORMAL,-23.7478,33,26,6,[ABNORMAL] score=-23.7478 | feat=33ms infer=26ms *** ALERT (6 consecutive) ***
2026-05-12T12:53:52.946753+00:00,77.031,normal_room,ABNORMAL,-23.0254,32,27,7,[ABNORMAL] score=-23.0254 | feat=32ms infer=27ms *** ALERT (7 consecutive) ***
2026-05-12T12:53:53.426533+00:00,77.500,normal_room,ABNORMAL,-25.0061,33,26,8,[ABNORMAL] score=-25.0061 | feat=33ms infer=26ms *** ALERT (8 consecutive) ***
2026-05-12T12:53:53.936692+00:00,78.016,normal_room,ABNORMAL,-24.1796,32,27,9,[ABNORMAL] score=-24.1796 | feat=32ms infer=27ms *** ALERT (9 consecutive) ***
2026-05-12T12:53:54.448167+00:00,78.531,normal_room,ABNORMAL,-22.3273,32,27,10,[ABNORMAL] score=-22.3273 | feat=32ms infer=27ms *** ALERT (10 consecutive) ***
2026-05-12T12:53:54.927798+00:00,79.000,normal_room,ABNORMAL,-17.7932,33,26,11,[ABNORMAL] score=-17.7932 | feat=33ms infer=26ms *** ALERT (11 consecutive) ***
